#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Pro Wrestling (USA);Pro Wrestling (USA);Nintendo Entertainment System;;1987;Nintendo;Sports/Wrestling;;;;;0;;;;;
Puzznic (USA);Puzznic (USA);Nintendo Entertainment System;;1990;Taito Corporation;Puzzle;;;;;0;;;;;
Qix (USA);Qix (USA);Nintendo Entertainment System;;1991;Taito Corporation;Action;;;;;0;;;;;
R.C. Pro-Am II (USA);R.C. Pro-Am II (USA);Nintendo Entertainment System;;1992;Tradewest;Driving;;;;;0;;;;;
R.C. Pro-Am (USA);R.C. Pro-Am (USA);Nintendo Entertainment System;;1988;Nintendo;Driving;;;;;0;;;;;
Rad Racer (USA);Rad Racer (USA);Nintendo Entertainment System;;1987;Nintendo;Driving;;;;;0;;;;;
Rad Racer II (USA);Rad Racer II (USA);Nintendo Entertainment System;;1990;SquareSoft;Driving;;;;;0;;;;;
Radia Senki - Reimei Hen (Japan) (Translated En);Radia Senki - Reimei Hen (Japan) (Translated En);Nintendo Famicom;;1991;Tecmo;Role-Playing;;;;;0;;;;;
Rainbow Islands (USA);Rainbow Islands (USA);Nintendo Entertainment System;;1991;Taito Corporation;Platform;;;;;0;;;;;
Rampart (USA);Rampart (USA);Nintendo Entertainment System;;1992;Jaleco Entertainment;Strategy;;;;;0;;;;;
R.B.I. Baseball (USA);R.B.I. Baseball (USA);Nintendo Entertainment System;;1988;Tengen;Sports/Baseball;;;;;0;;;;;
R.B.I. Baseball 3 (USA) (Unl);R.B.I. Baseball 3 (USA) (Unl);Nintendo Entertainment System;;1991;Tengen;Sports/Baseball;;;;;0;;;;;
Renegade (USA);Renegade (USA);Nintendo Entertainment System;;1988;Taito Corporation;Beat-'Em-Up;;;;;0;;;;;
Rescue - The Embassy Mission (USA);Rescue - The Embassy Mission (USA);Nintendo Entertainment System;;1990;Kemco;Shooter;;;;;0;;;;;
Ring King (USA);Ring King (USA);Nintendo Entertainment System;;1987;Data East USA;Sports/Boxing;;;;;0;;;;;
River City Ransom (USA);River City Ransom (USA);Nintendo Entertainment System;;1989;Technos;Beat-'Em-Up;;;;;0;;;;;
Road Runner (USA) (Unl);Road Runner (USA) (Unl);Nintendo Entertainment System;;1989;Tengen;Action;;;;;0;;;;;
Robin Hood - Prince of Thieves (USA);Robin Hood - Prince of Thieves (USA);Nintendo Entertainment System;;1991;Virgin Interactive;Adventure;;;;;0;;;;;
Robo Warrior (USA);Robo Warrior (USA);Nintendo Entertainment System;;1988;Jaleco Entertainment;Action;;;;;0;;;;;
Rockin' Kats (USA);Rockin' Kats (USA);Nintendo Entertainment System;;1991;Atlus Co.;Platform;;;;;0;;;;;
Rolling Thunder (USA) (Unl);Rolling Thunder (USA) (Unl);Nintendo Entertainment System;;1989;Tengen;Shooter;;;;;0;;;;;
Romance of the Three Kingdoms (USA);Romance of the Three Kingdoms (USA);Nintendo Entertainment System;;1989;Koei;Strategy;;;;;0;;;;;
Romance of the Three Kingdoms II (USA);Romance of the Three Kingdoms II (USA);Nintendo Entertainment System;;1991;Koei;Strategy;;;;;0;;;;;
Rush'n Attack (USA);Rush'n Attack (USA);Nintendo Entertainment System;;1987;Konami;Platform;;;;;0;;;;;
Rygar (USA);Rygar (USA);Nintendo Entertainment System;;1987;Tecmo;Platform;;;;;0;;;;;
S.C.A.T. - Special Cybernetic Attack Team (USA);S.C.A.T. - Special Cybernetic Attack Team (USA);Nintendo Entertainment System;;1991;Natsume;Shoot-'Em-Up;;;;;0;;;;;
Section-Z (USA);Section-Z (USA);Nintendo Entertainment System;;1987;Capcom;Shoot-'Em-Up;;;;;0;;;;;
Shadow of the Ninja (USA);Shadow of the Ninja (USA);Nintendo Entertainment System;;1990;Natsume;Platform;;;;;0;;;;;
Shadowgate (USA);Shadowgate (USA);Nintendo Entertainment System;;1989;Kemco;Adventure;;;;;0;;;;;
Shatterhand (USA);Shatterhand (USA);Nintendo Entertainment System;;1991;Jaleco Entertainment;Platform;;;;;0;;;;;
Side Pocket (USA);Side Pocket (USA);Nintendo Entertainment System;;1987;Namco;Sports/Pool and Dart;;;;;0;;;;;
Silk Worm (USA);Silk Worm (USA);Nintendo Entertainment System;;1990;American Sammy;Shoot-'Em-Up;;;;;0;;;;;
Simpsons, The - Bart vs. the Space Mutants (USA);Simpsons, The - Bart vs. the Space Mutants (USA);Nintendo Entertainment System;;1991;Acclaim;Platform;;;;;0;;;;;
Skate or Die (USA);Skate or Die (USA);Nintendo Entertainment System;;1988;Ultra;Sports/Skating;;;;;0;;;;;
Skate or Die 2 - The Search for Double Trouble (USA);Skate or Die 2 - The Search for Double Trouble (USA);Nintendo Entertainment System;;1990;Electronic Arts;Sports/Skating;;;;;0;;;;;
Sky Shark (USA);Sky Shark (USA);Nintendo Entertainment System;;1989;Taito Corporation;Shoot-'Em-Up;;;;;0;;;;;
Smash T.V. (USA);Smash T.V. (USA);Nintendo Entertainment System;;1991;Acclaim;Shoot-'Em-Up;;;;;0;;;;;
Snake Rattle n Roll (USA);Snake Rattle n Roll (USA);Nintendo Entertainment System;;1990;Nintendo;Action;;;;;0;;;;;
Snake's Revenge (USA);Snake's Revenge (USA);Nintendo Entertainment System;;1990;Ultra;Adventure;;;;;0;;;;;
Snow Brothers (USA);Snow Brothers (USA);Nintendo Entertainment System;;1991;Capcom;Platform;;;;;0;;;;;
Solar Jetman - Hunt for the Golden Warpship (USA);Solar Jetman - Hunt for the Golden Warpship (USA);Nintendo Entertainment System;;1990;Tradewest;Action;;;;;0;;;;;
Solomon's Key (USA);Solomon's Key (USA);Nintendo Entertainment System;;1987;Tecmo;Puzzle;;;;;0;;;;;
Solstice - The Quest for the Staff of Demnos (USA);Solstice - The Quest for the Staff of Demnos (USA);Nintendo Entertainment System;;1990;CBS Sony Group;Puzzle;;;;;0;;;;;
Spy Hunter (USA);Spy Hunter (USA);Nintendo Entertainment System;;1987;SunSoft;Driving;;;;;0;;;;;
Spy vs Spy (USA);Spy vs Spy (USA);Nintendo Entertainment System;;1988;Kemco;Action;;;;;0;;;;;
Sqoon (USA);Sqoon (USA);Nintendo Entertainment System;;1987;Irem;Shoot-'Em-Up;;;;;0;;;;;
Star Soldier (USA);Star Soldier (USA);Nintendo Entertainment System;;1989;Taxan;Shoot-'Em-Up;;;;;0;;;;;
Starship Hector (USA);Starship Hector (USA);Nintendo Entertainment System;;1990;Hudson Soft;Shoot-'Em-Up;;;;;0;;;;;
StarTropics (USA);StarTropics (USA);Nintendo Entertainment System;;1990;Nintendo;Adventure;;;;;0;;;;;
Zoda's Revenge - StarTropics II (USA);Zoda's Revenge - StarTropics II (USA);Nintendo Entertainment System;;1994;Nintendo;Adventure;;;;;0;;;;;
Stinger (USA);Stinger (USA);Nintendo Entertainment System;;1987;Konami;Shoot-'Em-Up;;;;;0;;;;;
Street Fighter 2010 - The Final Fight (USA);Street Fighter 2010 - The Final Fight (USA);Nintendo Entertainment System;;1990;Capcom;Beat-'Em-Up;;;;;0;;;;;
Strider (USA);Strider (USA);Nintendo Entertainment System;;1989;Capcom;Platform;;;;;0;;;;;
Summer Carnival '92 - Recca (Japan) (Translated En);Summer Carnival '92 - Recca (Japan) (Translated En);Nintendo Famicom;;1992;Naxat Soft;Shoot-'Em-Up;;;;;0;;;;;
Super C (USA);Super C (USA);Nintendo Entertainment System;;1990;Konami;Shooter;;;;;0;;;;;
Super Dodge Ball (USA);Super Dodge Ball (USA);Nintendo Entertainment System;;1989;Sony Imagesoft;Sports;;;;;0;;;;;
Super Mario Bros. (World);Super Mario Bros. (World);Nintendo Entertainment System;;1985;Nintendo;Platform;;;;;0;;;;;
Super Mario Bros. 2 (USA);Super Mario Bros. 2 (USA);Nintendo Entertainment System;;1988;Nintendo;Platform;;;;;0;;;;;
Super Mario Bros. 3 (USA);Super Mario Bros. 3 (USA);Nintendo Entertainment System;;1990;Nintendo;Platform;;;;;0;;;;;
Super Spy Hunter (USA);Super Spy Hunter (USA);Nintendo Entertainment System;;1992;SunSoft;Driving;;;;;0;;;;;
Super Turrican (Europe);Super Turrican (Europe);Nintendo Entertainment System;;1993;Imagineer;Platform;;;;;0;;;;;
Super Xevious - Gump no Nazo (Japan);Super Xevious - Gump no Nazo (Japan);Nintendo Famicom;;1986;Namco;Shoot-'Em-Up;;;;;0;;;;;
Super Spike V'Ball (USA);Super Spike V'Ball (USA);Nintendo Entertainment System;;1990;Nintendo;Sports/Volleyball;;;;;0;;;;;
Tecmo Bowl (USA);Tecmo Bowl (USA);Nintendo Entertainment System;;1989;Tecmo;Sports/Football;;;;;0;;;;;
Tecmo Cup - Soccer Game (USA);Tecmo Cup - Soccer Game (USA);Nintendo Entertainment System;;1992;Tecmo;Sports/Soccer;;;;;0;;;;;
Tecmo World Wrestling (USA);Tecmo World Wrestling (USA);Nintendo Entertainment System;;1990;Tecmo;Sports/Wrestling;;;;;0;;;;;
Teenage Mutant Ninja Turtles (USA);Teenage Mutant Ninja Turtles (USA);Nintendo Entertainment System;;1989;Ultra;Platform;;;;;0;;;;;
Teenage Mutant Ninja Turtles II - The Arcade Game (USA);Teenage Mutant Ninja Turtles II - The Arcade Game (USA);Nintendo Entertainment System;;1990;Ultra;Beat-'Em-Up;;;;;0;;;;;
Teenage Mutant Ninja Turtles III - The Manhattan Project (USA);Teenage Mutant Ninja Turtles III - The Manhattan Project (USA);Nintendo Entertainment System;;1992;Konami;Beat-'Em-Up;;;;;0;;;;;
Tetris (USA);Tetris (USA);Nintendo Entertainment System;;1989;Nintendo;Puzzle;;;;;0;;;;;
Three Stooges, The (USA);Three Stooges, The (USA);Nintendo Entertainment System;;1989;Activision;Action;;;;;0;;;;;
Thunder & Lightning (USA);Thunder & Lightning (USA);Nintendo Entertainment System;;1990;Romstar;Breakout;;;;;0;;;;;
Tiger-Heli (USA);Tiger-Heli (USA);Nintendo Entertainment System;;1987;Acclaim;Shoot-'Em-Up;;;;;0;;;;;
Tiny Toon Adventures (USA);Tiny Toon Adventures (USA);Nintendo Entertainment System;;1991;Konami;Platform;;;;;0;;;;;
Tiny Toon Adventures 2 - Trouble in Wackyland (USA);Tiny Toon Adventures 2 - Trouble in Wackyland (USA);Nintendo Entertainment System;;1993;Konami;Platform;;;;;0;;;;;
Tombs & Treasure (USA);Tombs & Treasure (USA);Nintendo Entertainment System;;1991;Infocom;Role-Playing;;;;;0;;;;;
Toobin' (USA) (Unl);Toobin' (USA) (Unl);Nintendo Entertainment System;;1989;Tengen;Action;;;;;0;;;;;
Track & Field II (USA);Track & Field II (USA);Nintendo Entertainment System;;1989;Konami;Sports/Track & Field;;;;;0;;;;;
Track & Field (USA);Track & Field (USA);Nintendo Entertainment System;;1987;Konami;Sports/Track & Field;;;;;0;;;;;
Trog! (USA);Trog! (USA);Nintendo Entertainment System;;1991;Acclaim;Action;;;;;0;;;;;
Trojan (USA);Trojan (USA);Nintendo Entertainment System;;1987;Capcom;Beat-'Em-Up;;;;;0;;;;;
TwinBee (Japan);TwinBee (Japan);Nintendo Famicom;;1986;Konami;Shoot-'Em-Up;;;;;0;;;;;
TwinBee 3 - Poko Poko Daimaou (Japan) (Translated En);TwinBee 3 - Poko Poko Daimaou (Japan) (Translated En);Nintendo Famicom;;1989;Konami;Shoot-'Em-Up;;;;;0;;;;;
Ufouria - The Saga (Europe);Ufouria - The Saga (Europe);Nintendo Entertainment System;;1992;SunSoft;Platform;;;;;0;;;;;
Ultima - Exodus (USA);Ultima - Exodus (USA);Nintendo Entertainment System;;1989;Pony Canyon;Role-Playing;;;;;0;;;;;
Ultima - Quest of the Avatar (USA);Ultima - Quest of the Avatar (USA);Nintendo Entertainment System;;1990;Pony Canyon;Role-Playing;;;;;0;;;;;
Ultimate Stuntman, The (USA) (Unl);Ultimate Stuntman, The (USA) (Unl);Nintendo Entertainment System;;1990;Camerica;Action;;;;;0;;;;;
Uninvited (USA);Uninvited (USA);Nintendo Entertainment System;;1991;Kemco;Adventure;;;;;0;;;;;
Vegas Dream (USA);Vegas Dream (USA);Nintendo Entertainment System;;1990;Hal;Casino;;;;;0;;;;;
Vice - Project Doom (USA);Vice - Project Doom (USA);Nintendo Entertainment System;;1991;Sammy Studios;Action;;;;;0;;;;;
Volguard II (Japan);Volguard II (Japan);Nintendo Famicom;;1985;DB Soft;Shoot-'Em-Up;;;;;0;;;;;
Wario's Woods (USA);Wario's Woods (USA);Nintendo Entertainment System;;1994;Nintendo;Puzzle;;;;;0;;;;;
Willow (USA);Willow (USA);Nintendo Entertainment System;;1989;Capcom;Role-Playing;;;;;0;;;;;
Wizardry - Proving Grounds of the Mad Overlord (USA);Wizardry - Proving Grounds of the Mad Overlord (USA);Nintendo Entertainment System;;1990;Nexoft;Role-Playing;;;;;0;;;;;
Wizards & Warriors (USA);Wizards & Warriors (USA);Nintendo Entertainment System;;1987;Acclaim;Platform;;;;;0;;;;;
Wrecking Crew (World);Wrecking Crew (World);Nintendo Entertainment System;;1985;Nintendo;Platform;;;;;0;;;;;
Wurm - Journey to the Center of the Earth! (USA);Wurm - Journey to the Center of the Earth! (USA);Nintendo Entertainment System;;1991;Asmik Corporation of America;Platform;;;;;0;;;;;
Xevious - The Avenger (USA);Xevious - The Avenger (USA);Nintendo Entertainment System;;1988;Bandai;Shoot-'Em-Up;;;;;0;;;;;
Xexyz (USA);Xexyz (USA);Nintendo Entertainment System;;1990;Hudson Soft;Platform;;;;;0;;;;;
Yo! Noid (USA);Yo! Noid (USA);Nintendo Entertainment System;;1990;Capcom;Platform;;;;;0;;;;;
Yoshi (USA);Yoshi (USA);Nintendo Entertainment System;;1992;Nintendo;Puzzle;;;;;0;;;;;
Yoshi's Cookie (USA);Yoshi's Cookie (USA);Nintendo Entertainment System;;1993;Nintendo;Puzzle;;;;;0;;;;;
Ys (Japan) (Translated En);Ys (Japan) (Translated En);Nintendo Famicom;;1988;Victor Interactive Software;Role-Playing;;;;;0;;;;;
Zanac (USA);Zanac (USA);Nintendo Entertainment System;;1987;FCI, Inc.;Shoot-'Em-Up;;;;;0;;;;;
Zelda no Densetsu - The Hyrule Fantasy (Japan);Zelda no Densetsu - The Hyrule Fantasy (Japan);Nintendo Famicom Disk System;;1986;Nintendo;Adventure;;;;;0;;;;;
Zelda II - The Adventure of Link (USA);Zelda II - The Adventure of Link (USA);Nintendo Entertainment System;;1988;Nintendo;Role-Playing;;;;;0;;;;;
Zombie Nation (USA);Zombie Nation (USA);Nintendo Entertainment System;;1991;Meldac;Shooter;;;;;0;;;;;
